OID_,Latitude,Longitude,Altitude,Aerosol_Ty,Date,CWA,STATE_ZONE,Elevation,MH_AGL
3373,39.57254405,-113.134203,7.42,5,2010-09-30,SLC,UT492,1660,5.76
3374,39.57550812,-113.1351166,7.42,5,2010-09-30,SLC,UT492,1664,5.756
3375,39.57847116,-113.1360305,7.42,5,2010-09-30,SLC,UT492,1653,5.767
3376,39.58143325,-113.1369447,7.42,5,2010-09-30,SLC,UT492,1655,5.765
3377,39.58439449,-113.1378593,7.42,5,2010-09-30,SLC,UT492,1675,5.745
3378,39.58735499,-113.1387744,7.42,5,2010-09-30,SLC,UT492,1659,5.761
3379,39.59031487,-113.1396899,7.42,5,2010-09-30,SLC,UT492,1690,5.73
3380,38.03297343,-121.9425741,3.73,5,2014-09-19,MTR,CA510,8,3.722
3381,38.03594199,-121.9434562,3.73,5,2014-09-19,MTR,CA510,2,3.728
3382,38.03891221,-121.9443364,3.73,5,2014-09-19,MTR,CA510,1,3.729
3383,38.04188379,-121.9452153,3.73,5,2014-09-19,MTR,CA510,1,3.729
3384,38.04485647,-121.9460931,3.73,5,2014-09-19,MTR,CA510,1,3.729
3385,38.04782996,-121.94697,3.73,5,2014-09-19,MTR,CA510,2,3.728
3386,38.07754812,-121.9557645,4.18,5,2014-09-19,STO,CA218,2,4.178
3387,38.08051324,-121.9566521,4.18,5,2014-09-19,STO,CA218,0,4.18
3388,38.08347702,-121.9575416,4.18,5,2014-09-19,STO,CA218,0,4.18
3389,38.08643956,-121.9584327,1.99,6,2014-09-19,STO,CA218,0,1.99
3390,38.08940099,-121.9593254,1.99,6,2014-09-19,STO,CA218,0,1.99
3391,38.09236143,-121.9602195,1.99,6,2014-09-19,STO,CA218,0,1.99
3392,38.09532101,-121.9611151,4.18,5,2014-09-19,STO,CA218,0,4.18
3393,38.09827984,-121.9620119,4.18,5,2014-09-19,STO,CA218,0,4.18
3394,38.10123805,-121.9629099,4.18,5,2014-09-19,STO,CA218,1,4.179
3395,38.10419576,-121.9638091,4.18,5,2014-09-19,STO,CA218,1,4.179
3396,38.10715309,-121.9647092,4.18,5,2014-09-19,STO,CA218,0,4.18
3397,38.11011016,-121.9656103,4.18,5,2014-09-19,STO,CA218,0,4.18
3398,38.1130671,-121.9665122,4.18,5,2014-09-19,STO,CA218,0,4.18
3399,38.11602402,-121.9674149,4.18,5,2014-09-19,STO,CA218,1,4.179
3400,38.11898104,-121.9683181,4.18,5,2014-09-19,STO,CA218,1,4.179
3401,38.12193823,-121.969222,4.18,5,2014-09-19,STO,CA218,1,4.179
3402,38.12489566,-121.9701265,4.18,5,2014-09-19,STO,CA218,1,4.179
3403,38.12785339,-121.9710316,4.18,5,2014-09-19,STO,CA218,1,4.179
3404,38.1308115,-121.9719372,4.18,5,2014-09-19,STO,CA218,0,4.18
3405,38.13377003,-121.9728433,4.18,5,2014-09-19,STO,CA218,0,4.18
3406,38.13672907,-121.97375,4.18,5,2014-09-19,STO,CA218,0,4.18
3407,38.13968866,-121.9746571,4.18,5,2014-09-19,STO,CA218,0,4.18
3408,38.14264889,-121.9755646,4.18,5,2014-09-19,STO,CA218,0,4.18
3409,38.14560981,-121.9764726,4.18,5,2014-09-19,STO,CA218,0,4.18
3410,38.14857149,-121.977381,4.18,5,2014-09-19,STO,CA218,0,4.18
3411,38.15153399,-121.9782898,4.18,5,2014-09-19,STO,CA218,0,4.18
3412,38.15449738,-121.9791989,4.18,5,2014-09-19,STO,CA218,0,4.18
3413,38.15746173,-121.9801083,4.18,5,2014-09-19,STO,CA218,0,4.18
3414,38.16042709,-121.9810181,4.18,5,2014-09-19,STO,CA218,0,4.18
3415,38.16339353,-121.9819281,4.18,5,2014-09-19,STO,CA218,0,4.18
3416,38.16636101,-121.9828382,4.18,5,2014-09-19,STO,CA218,0,4.18
3417,38.1693295,-121.9837482,4.18,5,2014-09-19,STO,CA218,0,4.18
3418,38.17229897,-121.984658,4.18,5,2014-09-19,STO,CA218,0,4.18
3419,38.17526937,-121.9855674,4.18,5,2014-09-19,STO,CA218,0,4.18
3420,38.17824068,-121.9864762,4.18,5,2014-09-19,STO,CA218,0,4.18
3421,38.18121286,-121.9873841,4.18,5,2014-09-19,STO,CA218,0,4.18
3422,38.18418587,-121.9882912,4.18,5,2014-09-19,STO,CA218,0,4.18
3423,38.18715967,-121.989197,4.18,5,2014-09-19,STO,CA218,1,4.179
3424,38.19013422,-121.9901016,4.18,5,2014-09-19,STO,CA218,0,4.18
3425,38.1931095,-121.9910047,4.18,5,2014-09-19,STO,CA218,2,4.178
3426,38.19608546,-121.991906,4.18,5,2014-09-19,STO,CA218,9,4.171
3427,38.19906207,-121.9928056,4.18,5,2014-09-19,STO,CA218,18,4.162
3428,38.20203929,-121.9937031,4.18,5,2014-09-19,STO,CA218,52,4.128
3429,38.20501709,-121.9945984,4.18,5,2014-09-19,STO,CA218,58,4.122
3430,38.20799542,-121.9954914,4.18,5,2014-09-19,STO,CA218,13,4.167
3431,38.32969809,-120.5413258,2.05,5,2018-08-06,STO,CA220,831,1.219
3432,38.33267212,-120.5422211,2.05,5,2018-08-06,STO,CA220,840,1.21
3433,38.33564622,-120.5431163,2.05,5,2018-08-06,STO,CA220,870,1.18
3434,38.33862028,-120.5440117,2.05,5,2018-08-06,STO,CA220,867,1.183
3435,38.34159418,-120.5449072,2.05,5,2018-08-06,STO,CA220,852,1.198
3436,38.34456778,-120.5458029,2.05,5,2018-08-06,STO,CA220,840,1.21
3437,38.34754095,-120.5466989,2.05,5,2018-08-06,STO,CA220,801,1.249
3438,38.35051356,-120.5475953,2.05,5,2018-08-06,STO,CA220,773,1.277
3439,38.35348548,-120.5484922,2.05,5,2018-08-06,STO,CA220,813,1.237
3440,38.35645657,-120.5493897,2.23,5,2018-08-06,STO,CA220,838,1.392
3441,38.35942671,-120.5502878,2.23,5,2018-08-06,STO,CA220,854,1.376
3442,38.36239577,-120.5511866,2.23,5,2018-08-06,STO,CA220,858,1.372
3443,38.36536361,-120.5520863,2.23,5,2018-08-06,STO,CA220,764,1.466
3444,38.36833009,-120.5529868,2.23,5,2018-08-06,STO,CA220,613,1.617
3445,38.3712951,-120.5538883,2.23,5,2018-08-06,STO,CA220,646,1.584
3446,38.3742585,-120.5547909,2.23,5,2018-08-06,STO,CA220,725,1.505
3447,38.37722015,-120.5556946,2.23,5,2018-08-06,STO,CA220,735,1.495
3448,38.38018,-120.5565995,2.23,5,2018-08-06,STO,CA220,764,1.466
3449,38.38313825,-120.5575055,2.23,2,2018-08-06,STO,CA220,769,1.461
3450,38.38609516,-120.5584124,2.23,2,2018-08-06,STO,CA220,750,1.48
3451,38.38905102,-120.5593202,2.23,2,2018-08-06,STO,CA220,636,1.594
3452,38.3920061,-120.5602288,2.23,5,2018-08-06,STO,CA220,735,1.495
3453,38.39496066,-120.561138,2.23,5,2018-08-06,STO,CA220,780,1.45
3454,38.39791499,-120.5620477,2.23,5,2018-08-06,STO,CA220,790,1.44
3455,38.40086934,-120.5629577,2.32,5,2018-08-06,STO,CA220,814,1.506
3456,38.40382401,-120.563868,2.32,5,2018-08-06,STO,CA220,798,1.522
3457,38.40677925,-120.5647784,2.32,5,2018-08-06,STO,CA220,798,1.522
3458,38.40973534,-120.5656889,2.32,5,2018-08-06,STO,CA267,791,1.529
3459,38.41269255,-120.5665992,2.32,5,2018-08-06,STO,CA267,737,1.583
3460,38.41565115,-120.5675093,2.32,5,2018-08-06,STO,CA267,613,1.707
3461,38.41861143,-120.568419,2.32,5,2018-08-06,STO,CA267,780,1.54
3462,38.42157364,-120.5693283,2.32,5,2018-08-06,STO,CA267,830,1.49
3463,38.42453798,-120.570237,2.32,5,2018-08-06,STO,CA267,876,1.444
3464,38.42750431,-120.5711452,2.32,5,2018-08-06,STO,CA267,956,1.364
3465,38.4304724,-120.572053,2.32,5,2018-08-06,STO,CA267,916,1.404
3466,38.43344202,-120.5729603,2.32,5,2018-08-06,STO,CA267,914,1.406
3467,38.43641295,-120.5738674,2.32,5,2018-08-06,STO,CA267,949,1.371
3468,38.43938496,-120.5747743,2.32,5,2018-08-06,STO,CA267,906,1.414
3469,38.44235783,-120.5756811,2.32,5,2018-08-06,STO,CA267,831,1.489
3470,38.44533134,-120.5765877,2.23,2,2018-08-06,STO,CA267,843,1.387
3471,38.44830524,-120.5774944,2.23,2,2018-08-06,STO,CA267,840,1.39
3472,38.45127933,-120.5784012,2.23,2,2018-08-06,STO,CA267,877,1.353
3473,38.45425337,-120.5793082,2.23,2,2018-08-06,STO,CA267,804,1.426
3474,38.45722714,-120.5802154,2.23,2,2018-08-06,STO,CA267,841,1.389
3475,38.46020041,-120.5811229,2.23,2,2018-08-06,STO,CA267,821,1.409
3476,38.46317296,-120.5820308,2.23,2,2018-08-06,STO,CA267,765,1.465
3477,38.46614456,-120.5829391,2.23,2,2018-08-06,STO,CA267,802,1.428
3478,38.46911505,-120.5838481,2.23,2,2018-08-06,STO,CA267,820,1.41
3479,38.47208449,-120.5847575,1.9,2,2018-08-06,STO,CA267,865,1.035
3480,38.47505303,-120.5856675,1.9,2,2018-08-06,STO,CA267,877,1.023
3481,38.47802081,-120.586578,1.9,2,2018-08-06,STO,CA267,914,0.986
3482,38.48098795,-120.587489,2.23,2,2018-08-06,STO,CA267,984,1.246
3483,38.48395459,-120.5884006,2.23,2,2018-08-06,STO,CA267,1004,1.226
3484,38.48692088,-120.5893126,2.23,2,2018-08-06,STO,CA267,987,1.243
3485,38.48988694,-120.5902252,2.14,2,2018-08-06,STO,CA267,971,1.169
3486,38.49285291,-120.5911382,2.14,2,2018-08-06,STO,CA267,949,1.191
3487,38.49581892,-120.5920517,2.14,2,2018-08-06,STO,CA267,937,1.203
3488,38.49878512,-120.5929657,2.14,2,2018-08-06,STO,CA267,941,1.199
3489,38.50175164,-120.5938802,2.14,2,2018-08-06,STO,CA267,871,1.269
3490,38.50471861,-120.5947951,2.14,2,2018-08-06,STO,CA267,846,1.294
3491,39.59327423,-113.1406058,7.42,5,2010-09-30,SLC,UT492,1688,5.732
3492,39.59623319,-113.1415221,7.42,5,2010-09-30,SLC,UT492,1682,5.738
3493,39.59919185,-113.142439,7.42,5,2010-09-30,SLC,UT492,1705,5.715
3494,39.60215033,-113.1433564,7.42,5,2010-09-30,SLC,UT492,1730,5.69
3495,39.60510874,-113.1442743,7.42,5,2010-09-30,SLC,UT492,1723,5.697
3496,39.60806719,-113.1451927,7.42,5,2010-09-30,SLC,UT492,1708,5.712
3497,39.61102578,-113.1461117,7.42,5,2010-09-30,SLC,UT492,1800,5.62
3498,39.61398464,-113.1470313,7.42,5,2010-09-30,SLC,UT492,1727,5.693
3499,39.61694386,-113.1479515,7.42,5,2010-09-30,SLC,UT492,1773,5.647
3500,39.61990356,-113.1488724,7.42,5,2010-09-30,SLC,UT492,1840,5.58
3501,39.62286383,-113.1497939,7.42,5,2010-09-30,SLC,UT492,1695,5.725
3502,39.62582465,-113.150716,7.42,5,2010-09-30,SLC,UT492,1634,5.786
3503,39.62878597,-113.1516388,7.42,5,2010-09-30,SLC,UT492,1610,5.81
3504,39.63174775,-113.1525621,7.42,5,2010-09-30,SLC,UT492,1596,5.824
3505,39.63470994,-113.1534861,7.42,5,2010-09-30,SLC,UT492,1576,5.844
3506,39.63767249,-113.1544107,7.42,5,2010-09-30,SLC,UT492,1557,5.863
3507,39.64063538,-113.1553359,7.42,5,2010-09-30,SLC,UT492,1555,5.865
3508,39.64359854,-113.1562617,7.42,5,2010-09-30,SLC,UT492,1549,5.871
3509,39.64656194,-113.1571881,7.42,5,2010-09-30,SLC,UT492,1545,5.875
3510,39.64952553,-113.158115,7.42,5,2010-09-30,SLC,UT492,1542,5.878
3511,39.65248926,-113.1590425,7.42,5,2010-09-30,SLC,UT492,1547,5.873
3512,39.6554531,-113.1599705,7.42,5,2010-09-30,SLC,UT492,1532,5.888
3513,39.658417,-113.1608991,7.42,5,2010-09-30,SLC,UT492,1538,5.882
3514,39.66138091,-113.1618282,7.42,5,2010-09-30,SLC,UT492,1541,5.879
3515,39.66434479,-113.1627579,7.42,5,2010-09-30,SLC,UT492,1525,5.895
3516,39.66730861,-113.163688,7.42,5,2010-09-30,SLC,UT492,1536,5.884
3517,39.67027247,-113.1646185,7.42,5,2010-09-30,SLC,UT492,1539,5.881
3518,39.67323645,-113.1655494,7.42,5,2010-09-30,SLC,UT492,1593,5.827
3519,39.67620065,-113.1664804,7.42,5,2010-09-30,SLC,UT492,1548,5.872
3520,39.67916519,-113.1674115,7.42,5,2010-09-30,SLC,UT492,1553,5.867
3521,39.68213015,-113.1683426,7.42,5,2010-09-30,SLC,UT492,1559,5.861
3522,39.68509565,-113.1692736,7.42,5,2010-09-30,SLC,UT492,1563,5.857
3523,38.21097422,-121.9963823,4.18,5,2014-09-19,STO,CA218,14,4.166
3524,38.21395342,-121.9972713,4.18,5,2014-09-19,STO,CA218,22,4.158
3525,38.21693296,-121.9981588,4.18,5,2014-09-19,STO,CA218,16,4.164
3526,38.21991276,-121.999045,4.18,5,2014-09-19,STO,CA218,13,4.167
3527,38.22289275,-121.9999302,4.18,5,2014-09-19,STO,CA218,3,4.177
3528,38.22587287,-122.0008146,4.18,5,2014-09-19,STO,CA218,0,4.18
3529,38.22885304,-122.0016986,4.21,6,2014-09-19,STO,CA218,1,4.209
3530,38.23183321,-122.0025824,4.21,6,2014-09-19,STO,CA218,2,4.208
3531,38.23481329,-122.0034662,4.21,6,2014-09-19,STO,CA218,2,4.208
3532,38.23779322,-122.0043505,4.21,6,2014-09-19,STO,CA218,2,4.208
3533,38.24077294,-122.0052353,4.21,6,2014-09-19,STO,CA218,3,4.207
3534,38.24375237,-122.0061211,4.21,6,2014-09-19,STO,CA218,3,4.207
3535,38.24673144,-122.007008,4.21,6,2014-09-19,STO,CA218,3,4.207
3536,38.24971008,-122.0078964,4.21,6,2014-09-19,STO,CA218,5,4.205
3537,38.25268825,-122.0087865,4.21,6,2014-09-19,STO,CA218,7,4.203
3538,38.25566594,-122.0096782,4.21,6,2014-09-19,STO,CA218,9,4.201
3539,38.25864318,-122.0105716,4.21,6,2014-09-19,STO,CA218,10,4.2
3540,38.26161999,-122.0114664,4.21,6,2014-09-19,STO,CA218,12,4.198
3541,38.26459638,-122.0123628,4.21,6,2014-09-19,STO,CA218,14,4.196
3542,38.26757238,-122.0132605,4.21,6,2014-09-19,STO,CA218,15,4.195
3543,38.27054801,-122.0141596,4.21,6,2014-09-19,STO,CA218,16,4.194
3544,38.27352328,-122.01506,4.21,6,2014-09-19,STO,CA218,17,4.193
3545,38.27649823,-122.0159615,4.21,6,2014-09-19,STO,CA218,19,4.191
3546,38.27947286,-122.0168643,4.21,6,2014-09-19,STO,CA218,20,4.19
3547,38.2824472,-122.0177681,4.21,6,2014-09-19,STO,CA218,23,4.187
3548,38.28542127,-122.0186729,4.21,6,2014-09-19,STO,CA218,26,4.184
3549,38.28839508,-122.0195787,4.21,6,2014-09-19,STO,CA218,29,4.181
3550,38.29136867,-122.0204853,4.21,6,2014-09-19,STO,CA218,32,4.178
3551,38.29434204,-122.0213928,4.21,6,2014-09-19,STO,CA218,36,4.174
3552,38.29731522,-122.0223011,4.21,6,2014-09-19,STO,CA218,38,4.172
3553,38.30028823,-122.02321,4.21,6,2014-09-19,STO,CA218,39,4.171
3554,38.30326108,-122.0241196,4.21,6,2014-09-19,STO,CA218,44,4.166
3555,38.30623378,-122.0250297,4.21,6,2014-09-19,STO,CA218,50,4.16
3556,38.30920635,-122.0259403,4.21,6,2014-09-19,STO,CA218,67,4.143
3557,38.31217881,-122.0268513,4.21,6,2014-09-19,STO,CA218,114,4.096
3558,38.31515116,-122.0277626,4.21,6,2014-09-19,STO,CA218,114,4.096
3559,38.31812343,-122.0286742,4.21,6,2014-09-19,STO,CA218,85,4.125
3560,38.32109563,-122.029586,4.21,6,2014-09-19,STO,CA218,131,4.079
3561,38.32406778,-122.0304979,4.21,6,2014-09-19,STO,CA218,122,4.088
3562,38.32703989,-122.0314099,4.21,6,2014-09-19,STO,CA218,97,4.113
3563,38.33001197,-122.0323219,4.21,6,2014-09-19,STO,CA217,161,4.049
3564,38.33298404,-122.0332338,4.21,6,2014-09-19,STO,CA217,118,4.092
3565,38.33595612,-122.0341455,4.21,6,2014-09-19,STO,CA217,91,4.119
3566,38.33892822,-122.0350571,4.21,6,2014-09-19,STO,CA217,190,4.02
3567,38.34190036,-122.0359683,4.21,6,2014-09-19,STO,CA217,174,4.036
3568,38.34487253,-122.0368793,4.21,6,2014-09-19,STO,CA217,210,4
3569,38.34784473,-122.0377902,4.21,6,2014-09-19,STO,CA217,212,3.998
3570,38.35081698,-122.0387009,4.21,6,2014-09-19,STO,CA217,287,3.923
3571,38.35378926,-122.0396116,4.21,6,2014-09-19,STO,CA217,176,4.034
3572,38.35676159,-122.0405223,4.21,6,2014-09-19,STO,CA217,144,4.066
3573,38.35973395,-122.0414331,4.21,6,2014-09-19,STO,CA217,262,3.948
3574,38.36270636,-122.042344,4.21,6,2014-09-19,STO,CA217,276,3.934
3575,38.3656788,-122.0432551,4.21,6,2014-09-19,STO,CA217,294,3.916
3576,38.36865129,-122.0441664,4.21,6,2014-09-19,STO,CA217,252,3.958
3577,38.37162383,-122.0450781,4.21,6,2014-09-19,STO,CA217,293,3.917
3578,38.3745964,-122.0459901,4.21,6,2014-09-19,STO,CA217,332,3.878
3579,38.37756902,-122.0469025,4.21,6,2014-09-19,STO,CA217,253,3.957
3580,38.38054169,-122.0478155,4.21,6,2014-09-19,STO,CA217,151,4.059
3581,38.3835144,-122.0487289,4.21,6,2014-09-19,STO,CA217,218,3.992
3582,38.38648716,-122.049643,4.21,6,2014-09-19,STO,CA217,296,3.914
3583,38.50768617,-120.5957105,2.14,2,2018-08-06,STO,CA267,918,1.222
3584,38.51065445,-120.5966263,2.14,2,2018-08-06,STO,CA267,962,1.178
3585,38.51362354,-120.5975425,2.14,2,2018-08-06,STO,CA267,979,1.161
3586,38.51659328,-120.5984589,2.14,2,2018-08-06,STO,CA267,992,1.148
3587,38.51956349,-120.5993753,2.14,2,2018-08-06,STO,CA267,938,1.202
3588,38.52253394,-120.6002915,2.14,2,2018-08-06,STO,CA267,909,1.231
3589,38.52550446,-120.6012071,2.14,2,2018-08-06,STO,CA267,963,1.177
3590,38.52847482,-120.6021219,2.14,2,2018-08-06,STO,CA267,880,1.26
3591,38.53144484,-120.6030358,1.6,3,2018-08-06,STO,CA267,792,0.808
3592,38.5344143,-120.6039485,2.23,5,2018-08-06,STO,CA267,866,1.364
3593,38.53738301,-120.6048597,2.23,5,2018-08-06,STO,CA267,917,1.313
3594,38.54035076,-120.6057692,2.23,5,2018-08-06,STO,CA267,936,1.294
3595,38.54331736,-120.6066768,2.23,5,2018-08-06,STO,CA267,951,1.279
3596,38.5462826,-120.6075821,2.23,5,2018-08-06,STO,CA267,847,1.383
3597,38.54924628,-120.6084851,2.23,5,2018-08-06,STO,CA267,894,1.336
3598,38.5522082,-120.6093855,2.23,5,2018-08-06,STO,CA267,889,1.341
3599,38.55516815,-120.6102829,2.23,5,2018-08-06,STO,CA267,905,1.325
3600,38.55812602,-120.6111773,2.23,5,2018-08-06,STO,CA267,942,1.288
3601,38.56108203,-120.6120691,2.23,5,2018-08-06,STO,CA267,1017,1.213
3602,38.56403647,-120.6129586,2.23,5,2018-08-06,STO,CA267,942,1.288
3603,38.56698963,-120.6138463,2.23,5,2018-08-06,STO,CA267,890,1.34
3604,38.56994183,-120.6147327,2.23,5,2018-08-06,STO,CA267,881,1.349
3605,38.57289334,-120.6156181,2.23,5,2018-08-06,STO,CA267,950,1.28
3606,38.57584449,-120.6165031,2.23,5,2018-08-06,STO,CA267,937,1.293
3607,38.57879555,-120.617388,1.87,5,2018-08-06,STO,CA267,946,0.924
3608,38.58174684,-120.6182734,1.87,5,2018-08-06,STO,CA267,918,0.952
3609,38.58469864,-120.6191596,1.87,5,2018-08-06,STO,CA267,968,0.902
3610,38.58765126,-120.6200472,2.32,5,2018-08-06,STO,CA267,900,1.42
3611,38.59060499,-120.6209364,2.32,5,2018-08-06,STO,CA267,952,1.368
3612,38.59356014,-120.6218279,2.32,5,2018-08-06,STO,CA267,890,1.43
3613,38.59651699,-120.6227219,2.32,5,2018-08-06,STO,CA267,930,1.39
3614,38.59947586,-120.6236191,2.32,5,2018-08-06,STO,CA267,896,1.424
3615,38.60243696,-120.6245196,2.32,5,2018-08-06,STO,CA267,889,1.431
3616,38.60540019,-120.6254234,2.32,5,2018-08-06,STO,CA267,776,1.544
3617,38.60836539,-120.6263301,2.32,5,2018-08-06,STO,CA267,658,1.662
3618,38.61133238,-120.6272396,2.32,5,2018-08-06,STO,CA267,571,1.749
3619,38.614301,-120.6281515,2.32,5,2018-08-06,STO,CA267,557,1.763
3620,38.61727108,-120.6290655,2.32,5,2018-08-06,STO,CA267,573,1.747
3621,38.62024244,-120.6299814,2.32,5,2018-08-06,STO,CA267,631,1.689
3622,38.62321492,-120.630899,2.32,5,2018-08-06,STO,CA267,747,1.573
3623,38.62618834,-120.6318178,2.32,5,2018-08-06,STO,CA267,868,1.452
3624,38.62916253,-120.6327378,2.32,5,2018-08-06,STO,CA267,941,1.379
3625,38.63213733,-120.6336586,2.32,5,2018-08-06,STO,CA267,888,1.432
3626,38.63511256,-120.6345799,2.32,5,2018-08-06,STO,CA267,891,1.429
3627,38.63808806,-120.6355015,2.32,5,2018-08-06,STO,CA267,862,1.458
3628,38.64106364,-120.6364231,2.32,5,2018-08-06,STO,CA267,836,1.484
3629,38.64403915,-120.6373444,2.32,5,2018-08-06,STO,CA267,753,1.567
3630,38.64701445,-120.6382652,2.32,5,2018-08-06,STO,CA267,682,1.638
3631,38.64998951,-120.6391855,2.32,5,2018-08-06,STO,CA267,645,1.675
3632,38.65296436,-120.6401053,2.32,5,2018-08-06,STO,CA267,623,1.697
3633,38.65593901,-120.6410246,2.32,5,2018-08-06,STO,CA267,666,1.654
3634,38.65891348,-120.6419435,2.32,5,2018-08-06,STO,CA267,771,1.549
3635,38.66188779,-120.642862,2.32,5,2018-08-06,STO,CA267,880,1.44
3636,38.66486195,-120.6437802,2.32,5,2018-08-06,STO,CA267,698,1.622
3637,38.66783599,-120.644698,2.32,5,2018-08-06,STO,CA267,776,1.544
3638,38.67080991,-120.6456155,2.32,5,2018-08-06,STO,CA267,782,1.538
3639,38.67378374,-120.6465327,2.32,5,2018-08-06,STO,CA267,764,1.556
3640,38.67675749,-120.6474496,2.32,5,2018-08-06,STO,CA267,787,1.533
3641,38.67973117,-120.6483663,2.32,5,2018-08-06,STO,CA267,809,1.511
3642,38.68270482,-120.6492829,2.32,5,2018-08-06,STO,CA267,827,1.493
3643,38.38945996,-122.0505575,4.21,6,2014-09-19,STO,CA217,400,3.81
3644,38.39243278,-122.0514723,4.21,6,2014-09-19,STO,CA217,333,3.877
3645,38.39540561,-122.0523873,4.21,6,2014-09-19,STO,CA217,342,3.868
3646,38.39837844,-122.0533022,4.21,6,2014-09-19,STO,CA217,357,3.853
3647,38.40135126,-122.054217,4.21,6,2014-09-19,STO,CA217,351,3.859
3648,38.40432407,-122.0551314,4.21,6,2014-09-19,STO,CA217,356,3.854
3649,38.40729684,-122.0560453,4.06,5,2014-09-19,STO,CA217,328,3.732
3650,38.41026957,-122.0569586,4.06,5,2014-09-19,STO,CA217,174,3.886
3651,38.41324224,-122.0578711,4.06,5,2014-09-19,STO,CA217,252,3.808
3652,38.41621485,-122.0587827,4.06,5,2014-09-19,STO,CA217,309,3.751
3653,38.41918738,-122.0596931,4.06,5,2014-09-19,STO,CA217,314,3.746
3654,38.42215982,-122.0606022,4.06,5,2014-09-19,STO,CA217,279,3.781
3655,38.42513217,-122.0615099,4.06,5,2014-09-19,STO,CA217,267,3.793
3656,38.4281044,-122.0624161,4.06,5,2014-09-19,STO,CA217,281,3.779
3657,38.43107651,-122.0633205,4.06,5,2014-09-19,STO,CA217,219,3.841
3658,38.4340485,-122.0642233,4.06,5,2014-09-19,STO,CA217,209,3.851
3659,38.43702036,-122.0651244,4.06,5,2014-09-19,STO,CA217,249,3.811
3660,38.43999209,-122.0660241,4.06,5,2014-09-19,STO,CA217,178,3.882
3661,38.44296368,-122.0669223,4.06,5,2014-09-19,STO,CA217,120,3.94
3662,38.44593513,-122.0678192,4.06,5,2014-09-19,STO,CA217,179,3.881
3663,38.44890645,-122.0687149,4.06,5,2014-09-19,STO,CA217,221,3.839
3664,38.45187762,-122.0696093,4.06,5,2014-09-19,STO,CA217,266,3.794
3665,38.45484864,-122.0705026,4.06,5,2014-09-19,STO,CA217,341,3.719
3666,38.45781951,-122.0713949,4.06,5,2014-09-19,STO,CA217,392,3.668
3667,38.46079023,-122.0722863,4.06,5,2014-09-19,STO,CA217,392,3.668
3668,38.46376079,-122.0731768,4.06,5,2014-09-19,STO,CA217,379,3.681
3669,38.4667312,-122.0740665,4.06,5,2014-09-19,STO,CA217,529,3.531
3670,38.46970144,-122.0749555,4.06,5,2014-09-19,STO,CA217,572,3.488
3671,38.47267151,-122.0758438,4.06,5,2014-09-19,STO,CA217,548,3.512
3672,38.47564142,-122.0767316,4.06,5,2014-09-19,STO,CA217,551,3.509
3673,38.47861123,-122.0776191,4.06,5,2014-09-19,STO,CA217,566,3.494
3674,38.48158098,-122.0785064,4.06,5,2014-09-19,STO,CA217,568,3.492
3675,38.48455073,-122.0793938,4.06,5,2014-09-19,STO,CA217,499,3.561
3676,38.48752055,-122.0802815,4.06,5,2014-09-19,STO,CA217,500,3.56
3677,38.49049048,-122.0811696,4.06,5,2014-09-19,STO,CA217,536,3.524
3678,38.49346059,-122.0820584,4.06,5,2014-09-19,STO,CA217,500,3.56
3679,38.49643094,-122.0829481,4.06,5,2014-09-19,STO,CA217,426,3.634
3680,38.49940158,-122.0838389,4.06,5,2014-09-19,STO,CA217,357,3.703
3681,38.50237257,-122.084731,4.06,5,2014-09-19,STO,CA217,255,3.805
3682,38.50534397,-122.0856246,4.06,5,2014-09-19,STO,CA217,265,3.795
3683,38.50831583,-122.0865199,4.06,5,2014-09-19,STO,CA217,288,3.772
3684,38.51128822,-122.0874171,4.06,5,2014-09-19,STO,CA217,254,3.806
3685,38.51426119,-122.0883165,4.06,5,2014-09-19,STO,CA217,61,3.999
3686,38.5172348,-122.0892181,4.06,5,2014-09-19,STO,CA217,131,3.929
3687,38.52020907,-122.0901223,4.06,5,2014-09-19,STO,CA217,225,3.835
3688,38.52318384,-122.0910287,4.06,5,2014-09-19,STO,CA217,347,3.713
3689,38.52615894,-122.0919372,4.06,5,2014-09-19,STO,CA217,421,3.639
3690,38.52913418,-122.0928477,4.06,5,2014-09-19,STO,CA217,397,3.663
3691,38.53210936,-122.0937598,4.06,5,2014-09-19,STO,CA217,387,3.673
3692,38.5350843,-122.0946735,4.06,5,2014-09-19,STO,CA217,414,3.646
3693,38.53805882,-122.0955884,4.06,5,2014-09-19,STO,CA217,418,3.642
3694,38.54103272,-122.0965043,4.06,5,2014-09-19,STO,CA217,469,3.591
3695,38.54400583,-122.0974211,4.06,5,2014-09-19,STO,CA217,324,3.736
3696,38.54697794,-122.0983386,4.06,5,2014-09-19,STO,CA217,437,3.623
3697,38.54994889,-122.0992565,4.06,5,2014-09-19,STO,CA217,472,3.588
3698,38.55291847,-122.1001746,4.06,5,2014-09-19,STO,CA217,522,3.538
3699,38.5558865,-122.1010927,4.06,5,2014-09-19,STO,CA217,533,3.527
3700,38.5588528,-122.1020106,4.06,5,2014-09-19,STO,CA217,549,3.511
3701,38.56181717,-122.1029282,4.06,5,2014-09-19,STO,CA217,446,3.614
3702,38.5647795,-122.1038451,4.06,5,2014-09-19,STO,CA217,443,3.617
